z_form,pdf
14.452029610960727,0.010283572034120943
14.49137691868441,0.010227239801765346
14.530724226408092,0.010171419525818334
14.570071534131776,0.010116102516387119
14.609418841855458,0.010061280184495695
14.64876614957914,0.01000694404349669
14.688113457302823,0.009953085710392526
14.727460765026507,0.009899696907066127
14.76680807275019,0.009846769461421344
14.806155380473871,0.009794295308433629
14.845502688197554,0.009742266491111503
14.884849995921238,0.00969067516136954
14.92419730364492,0.009639513580813787
14.963544611368603,0.009588774121440503
15.002891919092285,0.009538449266249468
15.042239226815969,0.009488531609772907
15.081586534539651,0.009439013858521474
15.120933842263334,0.009389888831348628
15.160281149987016,0.009341149459734894
15.1996284577107,0.009292788787993589
15.238975765434382,0.009244799973399685
15.278323073158065,0.009197176286243407
15.317670380881747,0.009149911109810444
15.357017688605431,0.009102997940290526
15.396364996329114,0.009056430386616241
15.435712304052796,0.009010202170233973
15.47505961177648,0.00896430712480895
15.514406919500162,0.008918739195866342
15.553754227223845,0.008873492440370355
15.593101534947527,0.008828561026243461
15.632448842671211,0.008783939231827657
15.671796150394893,0.00873962144528992
15.711143458118576,0.00869560216397382
15.750490765842258,0.00865187599369941
15.789838073565942,0.008608437648013435
15.829185381289625,0.00856528194739188
15.868532689013307,0.00852240381839701
15.90787999673699,0.008479798292790802
15.947227304460673,0.008437460506606938
15.986574612184356,0.00839538569918327
16.025921919908036,0.008353569212156816
16.06526922763172,0.00831200648842322
16.104616535355404,0.008270693071062714
16.143963843079085,0.008229624602234375
16.18331115080277,0.008188796822040717
16.22265845852645,0.008148205567364434
16.262005766250134,0.008107846770679104
16.301353073973818,0.008067716458835765
16.3407003816975,0.008027810751827052
16.380047689421183,0.007988125861530661
16.419394997144867,0.007948658090433927
16.458742304868547,0.007909403830341073
16.49808961259223,0.00787035956106484
16.537436920315916,0.00783152184910411
16.576784228039596,0.007792887346308999
16.61613153576328,0.007754452788535028
16.655478843486964,0.007716214994287822
16.694826151210645,0.007678170863359716
16.73417345893433,0.007640317375459749
16.77352076665801,0.007602651588838386
16.812868074381694,0.007565170638908179
16.852215382105378,0.007527871736861805
16.89156268982906,0.007490752168288572
16.930909997552742,0.007453809291790614
16.970257305276427,0.007417040537599986
17.009604613000107,0.0073804434061976515
17.04895192072379,0.0073440154669355
17.08829922844747,0.007307754356662411
17.127646536171156,0.0072716577783552795
17.16699384389484,0.00723572349975603
17.20634115161852,0.007199949352015454
17.245688459342205,0.007164333228344704
17.28503576706589,0.007128873082675383
17.32438307478957,0.007093566928328862
17.363730382513253,0.007058412836695629
17.403077690236934,0.007023408935925444
17.442424997960618,0.006988553409628799
17.481772305684302,0.006953844495590498
17.521119613407983,0.006919280484495807
17.560466921131667,0.006884859718669802
17.59981422885535,0.0068505805908304325
17.63916153657903,0.006816441542855797
17.678508844302716,0.00678244106456603
17.717856152026396,0.00674857769252033
17.75720345975008,0.006714850008829415
17.796550767473764,0.006681256639983864
17.835898075197445,0.006647796255698615
17.87524538292113,0.006614467567773921
17.914592690644813,0.006581269328973138
17.953939998368494,0.0065482003319174385
17.993287306092178,0.006515259407997831
18.032634613815862,0.006482445426304577
18.071981921539543,0.006449757292574228
18.111329229263227,0.006417193948154426
18.150676536986907,0.0063847543689865794
18.19002384471059,0.006352437564606536
18.229371152434275,0.006320242577163336
18.268718460157956,0.0062881684804560935
18.30806576788164,0.006256214378989057
18.347413075605324,0.00622437940704488
18.386760383329005,0.006192662727776097
18.42610769105269,0.006161063532314781
18.46545499877637,0.006129581038900403
18.504802306500054,0.0060982144920257685
18.544149614223738,0.006066963161601063
18.583496921947418,0.006035826342135837
18.622844229671102,0.006004803351938908
18.662191537394786,0.005973893532336084
18.701538845118467,0.00594309624690551
18.74088615284215,0.005912410880730613
18.78023346056583,0.005881836839670455
18.819580768289516,0.0058513735496473224
18.8589280760132,0.00582102045595147
18.89827538373688,0.005790777022562771
18.937622691460565,0.005760642731489134
18.97696999918425,0.005730617082121519
19.01631730690793,0.0057006995906053294
19.055664614631613,0.005670889789227966
19.095011922355294,0.005641187225822413
19.134359230078978,0.005611591463186548
19.173706537802662,0.005582102078518021
19.213053845526343,0.005552718662864472
19.252401153250027,0.005523440820588827
19.29174846097371,0.00549426816884948
19.33109576869739,0.005465200337095112
19.370443076421076,0.0054362369665738874
19.409790384144756,0.0054073777098568275
19.44913769186844,0.005378622230375081
19.488484999592124,0.005349970201970864
19.527832307315805,0.005321421308461823
19.56717961503949,0.005292975243218541
19.606526922763173,0.005264631708755007
19.645874230486854,0.005236390416331706
19.685221538210538,0.005208251085571141
19.72456884593422,0.005180213444085544
19.763916153657902,0.005152277227116441
19.803263461381587,0.005124442177185944
19.842610769105267,0.005096708043759402
19.88195807682895,0.005069074582919229
19.921305384552635,0.005041541557049662
19.960652692276316,0.005014108734532144
20.0,0.004986775889451152
